Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Switzerland,CHE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.21008658,10.26212181,10.31322335,10.36435207,10.41662035,10.47324282,10.62713462,10.78352747,10.94250681,11.1037826,11.26746343,11.50771996,11.74137234,11.96955185,12.19489742,12.41969221,12.75159904,13.07638708,13.38230898,13.64631143,13.85321886,13.94063621,13.96267826,13.95170012,13.95632112,14.00521551,14.09871461,14.22955529,14.37477531,14.50003562,14.5870623,14.66126235,14.69459463,14.69739615,14.68923378,14.68402425,14.80164984,14.92341807,15.04620144,15.16189608,15.26807798,15.36801822,15.45534257,15.54313704,15.64918292,15.78356629,15.95393806,16.14906338,16.37012072,16.61765556,16.89136761,17.09975171,17.33019381,17.57211047,17.80044655,17.99733029,18.2289037,18.43086713,18.62321656,18.83799606,
Channel Islands,CHI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.16669713,13.21660522,13.29391604,13.38691771,13.47947228,13.57276403,13.63452554,13.70601154,13.77204656,13.84156303,13.92031156,14.04426001,14.14160208,14.22329124,14.3011728,14.37883163,14.60181873,14.78813992,14.92032342,14.98684334,15.00483574,15.0369819,15.01857992,14.96999596,14.90343234,14.84066722,14.82007261,14.78480865,14.74194365,14.67547448,14.59646978,14.61683644,14.61487543,14.59326616,14.54680358,14.47826935,14.49960162,14.49925364,14.49098281,14.49425638,14.5227461,14.67366882,14.79785556,14.870592,14.91148916,14.97844117,15.14430618,15.27264026,15.33308189,15.34473821,15.38119624,15.61944869,15.88093005,16.12446178,16.31809872,16.47126402,16.71908605,16.99819168,17.29746216,17.60140254,
Chile,CHL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.75207642,3.814898966,3.868255094,3.91406766,3.955062528,3.992615484,4.040350737,4.084279638,4.125814711,4.165942881,4.205605279,4.270890672,4.332988178,4.392699313,4.450934806,4.508309663,4.595078609,4.679395234,4.760340386,4.835930237,4.905998136,4.993259376,5.077175738,5.160220558,5.244774959,5.332915186,5.439318878,5.541835101,5.650066144,5.777279891,5.929772921,6.097608508,6.285709746,6.482869015,6.67328329,6.849601408,7.024659003,7.189491297,7.346912914,7.499868098,7.650834263,7.810197051,7.961383818,8.111503016,8.267732736,8.433989562,8.600279165,8.773768247,8.957187518,9.152421986,9.362049112,9.567097392,9.785178422,10.02331217,10.29157734,10.5963971,10.87837115,11.19189425,11.52980166,11.88154013,
China,CHN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.68850982,3.711262684,3.674322306,3.59918311,3.512369437,3.423755397,3.491269844,3.565612273,3.638762056,3.700163434,3.748026674,3.816194221,3.880813423,3.943909378,4.010496405,4.084451962,4.196869235,4.311772036,4.43022011,4.55155677,4.674332986,4.825305937,4.966104023,5.096237737,5.211865297,5.309938539,5.391277383,5.451653045,5.501441168,5.557041477,5.630162221,5.693591469,5.787342361,5.900460919,6.015432036,6.124304325,6.293066059,6.430585931,6.551032096,6.675355358,6.811852767,6.939788413,7.082209214,7.230886596,7.366721673,7.482470721,7.605610008,7.712841635,7.815723851,7.932236318,8.074453236,8.259153941,8.45330833,8.678981377,8.966397405,9.331830172,9.802631139,10.34512046,10.92088354,11.47219302,
Cote d'Ivoire,CIV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.734995018,2.74780514,2.755859154,2.760685628,2.765527725,2.771973605,2.76997113,2.766669513,2.762046918,2.755176548,2.746104322,2.731581776,2.715996555,2.700194094,2.685269514,2.671962445,2.657362655,2.641857335,2.627087168,2.614925114,2.606872343,2.60027442,2.59628392,2.594825483,2.595668653,2.599283176,2.611910939,2.62276044,2.633696592,2.646566831,2.662593501,2.679939271,2.695930769,2.711887292,2.728738148,2.747341822,2.770299909,2.788403919,2.802978996,2.815374675,2.826626462,2.851992277,2.869592786,2.879643356,2.88234703,2.877978681,2.892233695,2.899583371,2.898125527,2.884609201,2.858400766,2.860073552,2.848696545,2.830523539,2.813113253,2.800094704,2.820346162,2.840555917,2.858943015,2.873119343,
Cameroon,CMR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.848718485,3.876751957,3.892860709,3.899092877,3.897529628,3.889795226,3.898876492,3.900390257,3.894467277,3.880689472,3.859757457,3.859597092,3.85050453,3.83357137,3.809784268,3.780310812,3.771420773,3.754380315,3.730376388,3.700179557,3.664645883,3.649690303,3.626264561,3.596396297,3.562150685,3.525120035,3.506841435,3.484165224,3.457863727,3.428713963,3.397877843,3.382262122,3.361214717,3.336131821,3.308264903,3.278723481,3.265293151,3.245401758,3.220316973,3.190504978,3.156276498,3.143146643,3.121374392,3.091739622,3.054899839,3.011688107,2.988491783,2.958887645,2.924041792,2.885196246,2.843612147,2.826604959,2.805192303,2.780816345,2.755127756,2.729341386,2.731593032,2.731397078,2.728877355,2.723649908,
"Congo, Dem. Rep.",COD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.934533279,2.927866817,2.916111585,2.899963127,2.879643082,2.855684175,2.860707638,2.860877786,2.857066118,2.850432913,2.842081739,2.855018903,2.863233779,2.867553235,2.868535584,2.866639064,2.880478075,2.889563461,2.894722132,2.896866503,2.897126846,2.913896514,2.924852937,2.930662465,2.931643498,2.928018791,2.939071993,2.946356064,2.950198684,2.950401714,2.946767948,2.952288617,2.95482547,2.95563661,2.957125529,2.962014308,2.969503904,2.972039269,2.970599733,2.964663487,2.953490297,2.963460909,2.968174354,2.968639343,2.966241232,2.961990058,2.972828485,2.980597476,2.985840621,2.989104283,2.991057504,3.001921065,3.010628094,3.016584905,3.018876334,3.017721504,3.02043834,3.019764526,3.017840622,3.016939617,
"Congo, Rep.",COG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.467114754,3.488873721,3.503429545,3.509362251,3.504325758,3.488166787,3.494061688,3.487623622,3.471238515,3.445617834,3.412202263,3.402813824,3.383523329,3.355637057,3.320856135,3.280048729,3.265948666,3.242862027,3.212959629,3.177721954,3.138924167,3.12449471,3.104927382,3.080791345,3.051985608,3.01906429,3.01226921,2.996378702,2.97392072,2.946406845,2.915386825,2.907313489,2.892023621,2.870142386,2.842826453,2.810709512,2.804247239,2.789891465,2.769233584,2.743453616,2.713490488,2.70624031,2.693068816,2.674525569,2.650643732,2.621415904,2.608446518,2.590193954,2.568624196,2.545574109,2.522807355,2.533992105,2.543147209,2.551418394,2.55969209,2.568915971,2.605663606,2.643163014,2.681719539,2.721415896,
Colombia,COL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.919448609,2.922323293,2.919595121,2.913849188,2.908339035,2.905238356,2.9239969,2.944830274,2.966803619,2.988742104,3.011159417,3.054374709,3.095184959,3.136426271,3.18076609,3.228683277,3.298200882,3.364857183,3.427614084,3.485487056,3.538836779,3.591169052,3.642290914,3.693330719,3.745037969,3.798829302,3.868113013,3.936924958,4.007171021,4.08118013,4.160286624,4.248707512,4.33718355,4.427690359,4.522517268,4.623230417,4.730663212,4.845134902,4.964314619,5.084143321,5.203372862,5.328559118,5.451005202,5.57378098,5.701080344,5.836074765,5.964799759,6.101327291,6.248691814,6.409431372,6.586417883,6.777423908,6.977638417,7.192879964,7.430658298,7.694694184,7.936288268,8.199088531,8.47804702,8.765830007,
Comoros,COM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.198497287,3.191012625,3.17041755,3.13616673,3.091979014,3.036774915,3.046652607,3.044044151,3.038422305,3.027626761,3.015378998,3.053135814,3.087758898,3.113739108,3.129098295,3.133817871,3.162964885,3.185574484,3.200946154,3.21099221,3.216396116,3.237344383,3.244878359,3.242823479,3.233603307,3.213850514,3.213309274,3.206922003,3.192056975,3.171918165,3.146304368,3.144345463,3.135081384,3.122815921,3.105497353,3.084809653,3.084766089,3.076981311,3.066057413,3.051160258,3.035823268,3.038381832,3.036108443,3.028920922,3.016101054,2.99855958,3.002434449,3.000529909,2.993020698,2.976300108,2.950012469,2.940123328,2.922482044,2.903284536,2.891926415,2.893273169,2.924237549,2.962923828,3.007009306,3.055403427,
Cabo Verde,CPV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.059846852,4.951613767,4.833874237,4.703002369,4.564741554,4.414585666,4.313339339,4.204389824,4.103428893,4.034116142,4.014488491,4.195216524,4.400334016,4.604379713,4.778522,4.902182078,4.992592374,5.036676606,5.041024861,5.014478247,4.955486583,4.906521822,4.849211905,4.780668154,4.693012256,4.587426767,4.496298355,4.390676818,4.292608351,4.237285577,4.237905016,4.23735667,4.279887676,4.347184697,4.419152673,4.485042093,4.580148812,4.675715321,4.775837911,4.887359318,5.01391912,5.168816802,5.322259121,5.466405885,5.585424984,5.6726101,5.645501631,5.593819728,5.524683784,5.435294069,5.325238403,5.141954508,4.939483607,4.744913512,4.594700456,4.510779563,4.493114887,4.532481981,4.609327157,4.698373444,
Costa Rica,CRI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.996208244,2.997068455,3.003833716,3.015566885,3.030440777,3.04989638,3.083674198,3.122119463,3.164569999,3.211092095,3.261892157,3.328451323,3.393635018,3.459448717,3.527056797,3.595952226,3.676122563,3.750609241,3.820091075,3.884349812,3.944222057,3.999164355,4.053176843,4.107180045,4.16162611,4.218456308,4.286036576,4.352460491,4.421179974,4.497052168,4.583397047,4.660463417,4.74714896,4.841505703,4.939872801,5.041299844,5.140346695,5.239733054,5.343376394,5.455998435,5.580849047,5.716801427,5.863799021,6.020600602,6.184317498,6.353981401,6.522580598,6.691961273,6.870723988,7.071563505,7.301538129,7.540481657,7.806356655,8.091972619,8.385918493,8.683148081,8.965463751,9.250510207,9.549847673,9.880435323,
Caribbean small states,CSS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.13608019,4.206508858,4.285866215,4.36848513,4.452044118,4.539083348,4.589851375,4.646827737,4.710757728,4.776970366,4.842283555,4.924097003,4.999978556,5.076086002,5.153685074,5.227304044,5.360829324,5.490245231,5.618676645,5.740214891,5.845717694,5.898428487,5.930070322,5.954352567,5.978341203,5.998002498,6.018865332,6.053863545,6.108728793,6.17955338,6.258072927,6.312324981,6.353433283,6.384374714,6.410839497,6.436394965,6.509802635,6.583998114,6.66177423,6.743732167,6.82992693,6.8867695,6.945386283,7.005451311,7.064993153,7.124825535,7.211397908,7.296025806,7.385406968,7.488801796,7.614566504,7.724443408,7.848005788,7.982413724,8.123720459,8.270625224,8.438374076,8.611798836,8.796658749,9.000639022,
Cuba,CUB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.651692631,4.722885122,4.764809741,4.800720004,4.864958986,4.974071297,5.091857088,5.265944706,5.472230991,5.672786082,5.849602315,6.061817419,6.234620394,6.385951808,6.54752281,6.735615378,6.9251411,7.143736843,7.378874468,7.602944831,7.801646771,8.024961185,8.204305758,8.354379348,8.500028261,8.652294519,8.713430878,8.779686434,8.849021655,8.917816993,8.988800307,9.054941649,9.137608397,9.22544045,9.303995345,9.367637707,9.482834037,9.565374297,9.63673957,9.726550272,9.850679868,9.999510062,10.18079938,10.39132589,10.62158428,10.86837533,11.18837806,11.51912671,11.85687851,12.1979736,12.54054933,12.83957678,13.12170519,13.40300564,13.7064222,14.04653211,14.38845202,14.77807976,15.18621142,15.56495916,
Curacao,CUW,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.870766734,4.808456278,4.740056446,4.659065743,4.560844002,4.439863159,4.555842241,4.663939132,4.786655212,4.935893365,5.11995767,5.247959738,5.386267261,5.506735389,5.589813138,5.636305554,5.734158679,5.821060014,5.89542668,5.9712565,6.047460742,6.156804534,6.254115876,6.337745688,6.423325587,6.507644121,6.711404923,6.915256961,7.121383699,7.322434028,7.515511011,7.720185996,7.93294253,8.158855167,8.3940273,8.636243588,8.947023646,9.264394998,9.585637983,9.925090844,10.270168,10.60166866,10.92535926,11.26511606,11.63386913,12.03488819,12.16248776,12.33418255,12.54592133,12.7848824,13.04359483,13.40905361,13.80533146,14.25437198,14.75931373,15.31902382,15.75950625,16.2144978,16.68489481,17.16883689,
Cayman Islands,CYM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.903513518,6.105882251,6.310293911,6.439723626,6.476560812,6.479208766,7.105648469,7.815554669,8.564148406,9.318843258,10.0749978,10.0402829,9.986815245,9.911243302,9.819532578,9.723724935,9.676104555,9.610457909,9.531271584,9.442283513,9.349946382,9.461630099,9.573197707,9.678320993,9.76933242,9.843040565,9.837577561,9.83941961,9.853572563,9.877011692,9.906667623,9.926780433,9.948027194,9.983193811,10.0395408,10.11628709,10.11285483,10.12343047,10.14799131,10.18329543,10.22866775,10.28110668,10.35616461,10.46576815,10.60759614,10.76569923,10.88132361,10.98980646,11.1055944,11.24541587,11.41754718,11.66742085,11.94004472,12.23237687,12.53361799,12.83298234,13.12379987,13.41535572,13.71906177,14.04826565,
Czech Republic,CZE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.355711377,9.596652637,9.835519524,10.07837856,10.33315482,10.60459709,10.9203352,11.24023593,11.55527837,11.84893144,12.11117425,12.39436608,12.61109601,12.78205021,12.94156243,13.104567,13.31052878,13.53626387,13.71175867,13.73384096,13.55922066,13.29611508,12.85518908,12.34990373,11.93913948,11.70925618,11.80501599,12.01727547,12.28577695,12.52316686,12.67998114,12.87312791,13.01122725,13.10506444,13.16994578,13.21786532,13.39037318,13.55220602,13.68824169,13.77521234,13.80262918,13.90016442,13.92516246,13.92234657,13.95086196,14.0434836,14.22623471,14.4615062,14.74449669,15.07038178,15.44026214,15.90680259,16.41952453,16.95836588,17.49089897,17.99497745,18.52155086,18.99670652,19.42087689,19.80074484,
Germany,DEU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.47402209,11.68604645,11.87972864,12.06512887,12.25763623,12.4659013,12.69752891,12.93001283,13.16057451,13.38517371,13.60484057,13.89194374,14.16496385,14.42127323,14.65346253,14.85453384,15.16240065,15.42223008,15.61292875,15.6967825,15.65155953,15.53367032,15.29420773,14.99695005,14.7352611,14.56835067,14.53764958,14.59234677,14.69978268,14.81319872,14.90676169,15.05282213,15.18867583,15.3089905,15.40468213,15.47516949,15.6813151,15.83441966,15.98083763,16.18688023,16.48823289,16.89964328,17.39578559,17.93202619,18.43669085,18.86832453,19.32318383,19.70494783,20.02351375,20.30060806,20.55275043,20.70545067,20.82498916,20.93657965,21.06416253,21.21859072,21.28871011,21.37148805,21.461962,21.56299232,
Djibouti,DJI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.314792673,2.310786684,2.316249841,2.328377787,2.347025088,2.369458,2.365992219,2.365350807,2.375019578,2.387798808,2.408257599,2.404175425,2.406485739,2.420658243,2.433948562,2.448446136,2.391815124,2.35080853,2.32623828,2.326197242,2.353186985,2.377466081,2.411289716,2.45351725,2.490536111,2.514725819,2.522223518,2.522178941,2.524957514,2.543521133,2.587068384,2.62242026,2.66773324,2.718857873,2.766539303,2.802718326,2.852774938,2.892732684,2.927859413,2.964534448,3.007731499,3.061056049,3.116841736,3.175973914,3.23663853,3.301100282,3.385634619,3.477927273,3.580659466,3.696321557,3.823979586,3.931125933,4.037841954,4.140755106,4.23313805,4.315131516,4.388276117,4.456524157,4.527579378,4.609063643,
Dominica,DMA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.60262588,10.76309263,10.92667657,11.08999272,11.24745402,11.39938157,11.58620882,11.7656287,11.94077025,12.11632459,12.29603258,12.53730026,12.76776128,12.98973063,13.20527018,13.41590672,13.64923355,13.87001684,14.07631383,14.26203922,14.42527193,14.60492639,14.75093733,14.87487223,14.9908582,15.10559823,15.26143395,15.39469136,15.50036399,15.5706002,15.60128494,15.58759148,15.53931531,15.46075686,15.3573538,15.23634817,15.17562789,15.10230477,15.02054853,14.93522649,14.85375742,14.88220928,14.90492575,14.94287696,15.02107904,15.15269559,15.38905193,15.65797751,15.96046295,16.29720895,16.6677048,17.03227202,17.48973383,18.02646083,18.57045554,19.0474441,19.42245168,19.6594929,19.81295264,19.96525913,
Dominican Republic,DOM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.544848195,2.546766561,2.544576597,2.539671021,2.534007323,2.529343578,2.544229756,2.557061545,2.568981989,2.580214968,2.591961278,2.622314526,2.650343532,2.677449979,2.704604872,2.733467881,2.780958988,2.827295423,2.873028509,2.919021961,2.966353643,3.03368869,3.099062753,3.164060099,3.230410988,3.299883095,3.386179881,3.472248535,3.558302607,3.644413857,3.731411283,3.832934296,3.931149507,4.02797973,4.126614927,4.229154035,4.344666124,4.460698231,4.576789662,4.692037894,4.806570309,4.933790974,5.057699306,5.175859803,5.284806502,5.383611785,5.483699087,5.574105879,5.661077968,5.751917381,5.851768121,5.966823703,6.087202832,6.215600914,6.355517653,6.509724092,6.689183737,6.879985207,7.082817476,7.298389658,
Algeria,DZA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.24070754,3.326673629,3.423751195,3.514529704,3.57926389,3.610032281,3.618565429,3.601228352,3.57204256,3.546692219,3.532558105,3.560342248,3.590379164,3.61415229,3.621686139,3.60981802,3.594007679,3.562102142,3.521680656,3.481914637,3.44763578,3.437235946,3.431547269,3.424487161,3.408695492,3.382448487,3.373157642,3.358389258,3.345642416,3.34413545,3.359231339,3.392339965,3.434141648,3.485475121,3.548047135,3.623349295,3.735522009,3.864263227,4.006053903,4.15476319,4.307408922,4.437474775,4.562822246,4.684889179,4.803830202,4.919461773,5.033435092,5.140660402,5.244230104,5.347937862,5.456205838,5.508604475,5.566025156,5.636734408,5.733120075,5.863636564,6.007981181,6.177204873,6.362496545,6.552777882,
East Asia & Pacific (excluding high income),EAP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.653312385,3.669131983,3.639806831,3.581836218,3.514753439,3.446244386,3.502273454,3.561415429,3.618290808,3.665830598,3.703093875,3.757599743,3.807900612,3.855661599,3.904609469,3.957683518,4.051573794,4.145554984,4.240111703,4.334041878,4.425879221,4.54215078,4.647875268,4.74358382,4.8278574,4.900135408,4.966145847,5.018007212,5.062969873,5.112399008,5.174875447,5.237693971,5.32077266,5.417217363,5.5159545,5.612057063,5.756060055,5.878704817,5.989579905,6.102487602,6.222784719,6.336002234,6.454733424,6.573006128,6.678145159,6.766480439,6.874996107,6.9696599,7.058445405,7.153726713,7.264484982,7.415996668,7.573500997,7.753871578,7.97998997,8.264280579,8.630884085,9.050214242,9.496237874,9.931219944,
